News_Data,Labelling
Kontroversi RUU Polri dan RUU KUHAP – Apa saja yang bermasalah dan poin apa yang seharusnya dimuat?,0
Demo mahasiswa menolak UU TNI menjalar ke berbagai kota,-1
"Kesaksian guru yang selamat dari serangan TPNPB OPM di Yahukimo, Papua – 'Mereka rencana jahat untuk kasih mati, tapi Tuhan tolong kami'",-1
"'Harapannya MK tetap netral dan objektif' – Sejumlah mahasiswa gugat revisi UU TNI ke MK, bagaimana peluangnya?",0
"Susunan pengurus Danantara resmi diumumkan, ada eks PM Thailand Thaksin Shinawatra – Tujuh hal yang perlu diketahui tentang Danantara",0
"Ormas minta THR jelang Lebaran, 'pemerintah sibuk omon-omon' – Apakah permintaan THR dari ormas bisa benar-benar diberantas?",-1
Jurnalis Tempo diteror paket berisi bangkai tikus yang dipenggal dan kepala babi – 'Kondisi pers nasional tidak sedang baik-baik saja',-1
"Sedikitnya 100 nyawa diduga melayang di tangan polisi dalam tiga tahun terakhir – 'Mereka bukan sekadar angka, tapi nyawa manusia'",-1
"DPR sahkan Revisi UU TNI, mahasiswa gelar demonstrasi di berbagai kota – 'Demokrasi telah dibunuh di DPR'",-1
Kesaksian mantan jenderal yang dulu berupaya hapus Dwifungsi ABRI – 'Saya melawan arus dan dikeroyok',-1
"Pemerintah Indonesia akan cabut moratorium pengiriman pekerja migran ke Arab Saudi, apa yang harus dilakukan?",0
"Video,
Revisi UU TNI: Apa dampaknya terhadap masyarakat sipil dan mengapa buru-buru disahkan?
, Durasi 3,49",0
'Operasi senyap' di balik pemulangan lebih dari 500 WNI terduga korban penipuan online di Myanmar,-1
"‘Hilang burung maleo, hilang juga ritual 400 tahun masyarakat adat Batui’",0
Revisi UU TNI: 'Militer itu tidak pernah demokratis' – Apa bahayanya jika TNI merambah dunia sipil?,0
"Prabowo percepat pengangkatan CPNS paling lambat Juni 2025, PPPK pada Oktober 2025",1
'Mereka adu domba kami' – Masyarakat adat Solidaritas Merauke deklarasi menolak Proyek Strategis Nasional,-1
Hakim vonis bebas polisi yang jadi terdakwa kasus pencabulan anak di Papua,-1
Revisi UU TNI berpotensi mengembalikan Dwifungsi ABRI – Mengapa ada trauma militerisme era Orde Baru?,0
"UU Hak Cipta: Musisi Indonesia terpecah menjadi dua kubu, bagaimana duduk perkaranya?",0
"Menkeu Sri Mulyani umumkan defisit APBN Rp31,2 T – Mengapa Coretax, program Makan Bergizi Gratis, dan efisiensi anggaran menjadi sorotan?",-1
"Sejumlah remaja dituduh memperkosa siswi SMA di Jawa Tengah, polisi dituding lamban",-1
"Video,
Makan gratis di masjid yang jadi penyambung silaturahmi antaragama
, Durasi 8,20",1
"Fakta di balik insiden puluhan napi kabur dari Penjara Kutacane, salah satu penjara terpadat di Indonesia – 'Sebagian napi tidur di tenda'",-1
"Pengemudi ojek online dapat 'bonus hari raya', tapi bukan THR – 'Selama akar masalah tak diselesaikan, isu THR bakal muncul tiap tahun'",1
Prabowo: THR ASN akan dibagikan mulai 17 Maret 2025 – Mengapa THR dinilai tak cukup mendorong masyarakat berbelanja dan menggenjot ekonomi Indonesia?,1
Mengapa proses ekstradisi Paulus Tannos dari Singapura berjalan lama – Siapa Paulus Tannos dan apa perannya dalam kasus dugaan korupsi e-KTP?,-1
Cerita di balik nama 'Gang Banjir' di Jakarta Timur – Ketika banjir dan air menjadi nama tempat di Ibu Kota,0
"Dugaan kecurangan takaran Minyakita – Konsumen berhak mendapat ganti rugi, kata YLKI",-1
PN Jaksel gugurkan praperadilan Hasto terkait tersangka suap – Bagaimana jejaknya sebagai tersangka hingga ditahan KPK?,0
Penundaan pengangkatan CPNS jadi 'blunder ekonomi' di tengah gelombang PHK - 'Saya jadi pengangguran',-1
"Seberapa realistis pegawai yang terkena gelombang PHK bisa bekerja lagi? – 'Uang saya tinggal Rp200.000, enggak ada lagi'",-1
"Video,
Guru honorer berjalan kaki 6km melintasi hutan dan sungai – 'Gaji tidak cukup tapi ini demi anak-anak'
, Durasi 2,43",-1
"Pemerintah undur jadwal pengangkatan CPNS, puluhan ribu warga protes – 'Banyak yang sudah resign'",-1
'Kami seolah dibiarkan mati perlahan-lahan' – Nasib 2.800 pengungsi Rohingya di Indonesia setelah PBB pangkas bantuan gara-gara kebijakan Trump,-1
Tiga WNI 'diproses hukum' di AS dan satu lainnya dideportasi imbas kebijakan Trump – Rizal Mallarangeng keluhkan pemulangan anaknya dari AS,-1
"'Saya sudah muak' – Banjir berulang di Bekasi-Jakarta-Tangsel bikin warga luapkan kekesalan, pemerintah dituding tidak pernah serius menanganinya",-1
"Lonjakan kasus campak menghantui negara tetangga Indonesia, bagaimana cara paling efektif menanganinya?",-1
"Dua perempuan meninggal dalam pendakian Carstensz – Kenangan terakhir rekan-rekan, kronologi, hingga kesaksian penyanyi Fiersa Besari",-1
Indonesia alami deflasi tahunan lagi setelah 25 tahun – Mengapa pakar menyebutnya 'semu' dan 'daya beli masyarakat' justru turun?,-1
"Sindiran medsos Putra Mahkota Solo 'nyesel gabung Republik' jadi sorotan, bagaimana sejarah Kasunanan Surakarta bergabung ke RI pada 1945?",0
"Ramai-ramai mengunjungi gua yang 'tembus ke Makkah', mengapa orang-orang percaya?",0
"Dirut Pertamina minta maaf soal korupsi minyak mentah, warga yang mengadu ke LBH Jakarta terus bertambah – 'Ada yang usul Pertamina dibubarkan saja'",-1
"'Demi Tuhan, saya butuh bantuan' – Bebas dari pusat penipuan di Myanmar, ribuan orang kini terlantar",-1
"Dana penelitian dipangkas, kuliah dipaksa daring, hingga insentif dipotong – Dosen dan mahasiswa sejumlah PTN protes efisiensi anggaran Kemendikti Saintek",-1
Hukuman eks Dirut Pertamina Karen Agustiawan diperberat jadi 13 tahun penjara – Siapa Karen dan bagaimana perjalanan kasusnya?,0
"Sritex resmi berhenti beroperasi, lebih dari 10.000 karyawan diberhentikan – Siapa yang harus bertanggung jawab atas nasib karyawan?",-1
Kisah anak-anak penghayat kepercayaan yang mengalami perundungan di sekolah,-1
"Demo mahasiswa 'Indonesia Gelap' berlangsung di Makassar dan kota lain – Dua wartawan alami kekerasan, isu geng motor, hingga reaksi Prabowo",-1
Aksi protes MBG terus berlanjut di Papua – 'Kami menolak makan bergizi gratis',-1
"Lini masa dugaan keracunan karena MBG, dari ayam kecap basi hingga daging mentah berdarah – 'Perlu evaluasi besar-besaran sebelum jatuh korban jiwa'",-1
Warga Klaten 'memanen' hujan untuk mitigasi krisis air,1
"Polemik lagu 'Bayar, Bayar, Bayar' band Sukatani – Apakah ini akhir 'pembungkaman' kritik terhadap polisi?",-1
Mengapa lagu band punk Sukatani 'Bayar Bayar Bayar' jadi lagu tema demo 'Indonesia Gelap'?,0
Indonesia diguncang gempa bumi ribuan kali per tahun – Apa yang harus dilakukan saat gempa bumi terjadi?,-1
"'Indonesia belum terang, Indonesia masih kelam' – Aksi 'Indonesia Gelap' menanti langkah konkret pemerintah",-1
Demo mahasiswa 'Indonesia Gelap' di berbagai daerah bikin 'legitimasi pemerintahan Prabowo oleng',-1
Empat hal yang perlu diketahui soal seruan tarik uang dari bank BUMN – Mengapa dikaitkan dengan Danantara?,0
"Jerat sengketa tunda rehabilitasi lumba-lumba eks pertunjukan, bagaimana nasib mereka?",0
Prabowo lantik Brian Yuliarto sebagai Mendiktisaintek gantikan Satryo Brodjonegoro – Siapa Brian Yuliarto?,0
"Polisi menetapkan Kades Kohod sebagai tersangka kasus pagar laut, apa perannya?",-1
"RUU Minerba disahkan, pemerintah dan DPR batal beri konsesi tambang ke kampus – Siapa yang mengusulkan dan bagaimana awal mulanya?",0
"Nasib penyintas Tragedi 65, Bom Bali dan Tragedi Kanjuruhan usai pemotongan anggaran LPSK – 'Suntik mati saja, biar negara juga menanggung dosanya'",0
Presiden Prabowo sebut 'ndasmu' terhadap pengritiknya – 'Kritik terbuka seolah-olah musuh',-1
"'Jika AS tidak patuhi perjanjian internasional, mengapa Indonesia harus mematuhinya' – Kebijakan ekspansi energi fosil Trump, akankah diikuti Indonesia?",0
"'Sangat menyakiti hati rakyat', hukuman Harvey Moeis diperberat dari 6,5 tahun menjadi 20 tahun penjara dalam kasus korupsi timah – Siapa Harvey dan apa perannya?",1
"'Pemerintah gadaikan keselamatan masyarakat' – Prabowo perluas peran TNI di ranah sipil, tanda kembalinya 'dwifungsi ABRI' ala Orde Baru?",0
TVRI dan RRI batal 'rumahkan' pegawai imbas efisiensi anggaran Prabowo – 'Saya berharap honor kami bisa kembali seperti semula',1
"'Saya tidak mau mati sebagai orang Indonesia' – Cerita tiga anak muda Indonesia yang tinggal dan bekerja di Korsel, AS dan Thailand",-1
"Setelah pembatasan elpiji 3kg berjalan amburadul, Bahlil bakal tertibkan penyaluran solar bersubsidi – 'Kami nelayan kekurangan solar, dikuras pemain nakal'",-1
"Obat diabetes Ozempic dipakai sebagai penurun berat badan dan dijual bebas di toko online, apakah berbahaya?",0
"Cek kesehatan gratis di sejumlah puskesmas 'sepi peminat' – 'Saya belum daftar, takut kuota internet tersedot'",-1
"Video,
Satu abad Pramoedya Ananta Toer: 'Meneguhkan dan tidak membuat FOMO'
, Durasi 4,50",0
Mengapa 'peringatan darurat' ala garuda hitam di medsos tetap dibutuhkan sebagai kontrol sosial?,0
Hari-hari pegawai negeri di bawah tekanan efisiensi anggaran – Kerja tanpa lampu hingga kecemasan tak bisa deteksi gempa dan tsunami,-1
'Sertifikat ganda' di Bekasi gusur rumah warga – Mengapa BPN terbitkan sertifikat di atas tanah sengketa?,-1
"'Saya suka Pram karena lambangkan perlawanan' – Pramoedya Ananta Toer di mata Gen Z, Gen Milenial dan Gen X",1
Mengapa siswa sekolah di Yahukimo Papua menolak program makan bergizi gratis?,0
"Pemerintah Indonesia berupaya pulangkan pemerkosa berantai Reynhard Sinaga dari Inggris, apa pemicunya?",0
'Dunia logistik dan transportasi sedang tidak baik-baik saja' – Kecelakaan di gerbang Tol Ciawi tewaskan delapan orang dan belasan lainnya terluka,-1
"BPS: Suku Batak dan Minangkabau pencetak sarjana terbanyak di Indonesia, mengapa Jawa terendah?",1
"'Perusahaan masuk tanpa penjelasan, jadi kami anggap mereka sebagai pencuri' – Apakah pertambangan sejahterakan orang asli Papua?",-1
Larangan penjualan gas elpiji 3kg secara eceran 'matikan pengusaha kecil dan susahkan konsumen' – Bagaimana cerita warga yang terdampak kebijakan ini?,-1
"'Saya pikir, saya punya waktu' – Kisah dua perempuan Indonesia terkena kanker payudara pada usia 20-an tahun",-1
'Bom-bom itu dijadikan lonceng di balai kampung dan gereja' – Orang asli Papua di Agimuga dan trauma tentang Peristiwa 1977,0
Kisah orang asli Papua tolak blok minyak terbesar di Indonesia – Tak mau 'tragedi bom' 1977 terulang,0
Pemerasan warga China di Bandara Soetta diharapkan 'membuka bobroknya birokrasi imigrasi' — 'Birokrasi kita ini korup',-1
Sertifikat tanah membentang di laut Tangerang hingga Makassar - Bagaimana 'modus kecurangan' penerbitan sertifikat di pesisir?,0
Bagaimana kebijakan luar negeri Trump mempengaruhi penanggulangan HIV di Indonesia?,0
Kemendikdasmen resmi ganti PPDB jadi SPMB – Apa perbedaannya?,0
Puluhan pengungsi Rohingya direlokasi ke penampungan di Aceh Timur setelah terkatung-katung di laut – Kronologi dan fakta terbaru,0
Radja Nainggolan 'dibebaskan secara bersyarat' – Bagaimana kronologi kasus dugaan penyelundupan kokain yang menyeret Radja?,-1
Menelusuri jejak feodalisme di Indonesia – Dari zaman Kerajaan Mataram hingga era pemerintahan Prabowo,0
"Kasus bocah patah kaki permanen di Nias, tante korban jadi tersangka",-1
Trump tangguhkan hibah dan pinjaman luar negeri – Apa imbasnya bagi Indonesia?,-1
"Lima WNI ditembak aparat Malaysia di perairan Selangor, pemerintah Indonesia diminta bersikap tegas – 'Hampir terjadi tiap tahun dan tidak pernah tuntas'",-1
Perusahaan milik Keuskupan Maumere gusur ratusan rumah warga adat – 'Kami tidak menyangka gereja bisa melakukan ini',-1
Lima fakta mutilasi perempuan dalam koper di Ngawi – Mengapa orang melakukan mutilasi?,-1
"'Imlek di kelenteng, doanya ke Allah SWT' – Kisah para Muslim Tionghoa mempertahankan jati diri di tengah kontroversi",1
"Indonesia disebut kebanjiran singkong impor – 'Petani singkong, selalu jadi anak tiri'",-1
Bunga bangkai asal Indonesia menarik ribuan orang di Australia – 'Baunya seperti sampah',1
Prabowo berencana beri amnesti kepada kelompok pro-kemerdekaan Papua – Apa itu amnesti dan apa pengaruhnya bagi penyelesaian konflik di Papua?,0
"Kesaksian alumni Stikom Bandung yang ijazahnya dibatalkan – 'Waktu, uang, dan pikiran terbuang sia-sia'",-1
"Cerita warga terdampak banjir bandang dan tanah longsor yang tewaskan 20 orang di Pekalongan – 'Biasanya memang sering longsor, tapi jarang menimpa rumah'",-1
Pemerintah putuskan siswa libur hanya pada awal dan akhir Ramadan – Apa yang sejauh ini diketahui?,0
Jejak Aguan dan Agung Sedayu di balik sertifikat HGB kawasan pagar laut Tangerang – 'Presiden minta ini diusut tuntas',-1
"100 hari kerja Prabowo-Gibran: Wacana pengampunan koruptor, simpang siur PPN 12% dan tiga kontroversi lainnya",0
"Demo ASN menuntut Mendikti Saintek mundur – 'Kalau semut diinjak, tentu akan menggigit'",-1
Tiga alasan mengapa keanggotaan Indonesia di BRICS bisa menjadi bumerang saat Trump berkuasa,0
Anak muda Indonesia paling pesimistis terhadap kondisi politik dan ekonomi di antara enam negara ASEAN,0
Pemerintah akan batasi media sosial untuk anak - Aturan seperti apa yang cocok diterapkan di Indonesia?,1
"Tradisi Melukat di Bali semakin populer bagi wisatawan, tapi mengapa warga Bali khawatir?",0
Bentrokan Pemuda Pancasila dan GRIB Jaya – Benarkah tuduhan preman-preman 'binaan' negara?,-1
Perburuan Koin Jagat dihentikan setelah fasilitas umum rusak – Mengapa orang-orang begitu getol berburu 'harta karun' ?,-1
"Raline Shah dan Rudi Valinka jadi stafsus menteri – 'Proses pemilihan yang tertutup, politis, dan bagi-bagi jabatan'",0
Mantan Ketua Pengadilan Negeri Surabaya jadi tersangka dugaan suap untuk vonis bebas Ronald Tannur – pernah disebut 'hakim yang sangat luar biasa',-1
Muhammadiyah dapat konsesi tambang di Kalsel – Apakah Muhammadiyah bisa mengelola bisnis tambang?,0
Mengapa KPK tidak menahan Hasto Kristiyanto dalam kasus suap Harun Masiku?,0
Tunjangan kinerja dosen ASN Kemendikti 'tidak dianggarkan' karena Kementerian Pendidikan dipecah jadi tiga lembaga - 'Itu ngelesnya pemerintah saja',0
"Megawati tuding hukum 'dijungkirbalikkan', bagaimana sikap politik PDIP?",0
Tuduhan keterkaitan Patrick Kluivert dengan judi sepak bola jadi sorotan – Apa saja pekerjaan rumah PSSI?,0
"Program tiga juta rumah Prabowo untuk masyarakat berpenghasilan rendah, apakah realistis?",1
"Pagar laut 'misterius' sepanjang 30 kilometer di pesisir Tangerang, apakah kelanjutan proyek reklamasi di Jakarta?",-1
"Komunitas berbagi Joli Jolan, inisiatif 'perlawanan' terhadap konsumerisme dan kondisi perkotaan di Solo",0
Program makan bergizi gratis andalan Presiden Prabowo Subianto 'belum memenuhi standar kebutuhan gizi',-1
Patrick Kluivert resmi menjadi pelatih timnas Indonesia,0
Mengapa rencana pembukaan 20 juta hektare hutan untuk lahan pangan 'untungkan korporasi dan rugikan warga'? – Kesaksian Orang Rimba yang tersisih dari hutan leluhur,-1
Indonesia laporkan kasus HMPV – Apa gejala HMPV dan bagaimana penyebarannya?,-1
MK tolak hapus kolom agama dari KTP – Bagaimana rasanya hidup sebagai agnostik dan ateis di Indonesia?,1
"Makan bergizi gratis perdana sasar 600 ribu orang, jauh dari target awal - Apakah program ini terlalu tergesa-gesa?",0
Anak-anak muda yang mengubah pendirian Mahkamah Konstitusi – 'Kami senang bisa berguna',1
"Pemerintah berubah sikap soal PPN 12%, harga barang-barang telanjur naik – 'Masyarakat mulai oleng'",-1
Apakah Jokowi layak bersanding dengan finalis pemimpin negara terkorup di dunia versi OCCRP?,0
"Video,
Tak punya gereja, umat Katolik beribadah malam Tahun Baru di tengah hutan
, Durasi 4,17",0
"MK hapus ambang batas pencalonan presiden, 'semua parpol berhak mengajukan calon' – Apa alasannya?",0
Viral 'No Buy Challenge' di tengah ketidakpastian ekonomi 2025 – 'Semakin banyak punya barang enggak membuat kita makin bahagia',0
Pidato Prabowo soal 'tak perlu takut deforestasi' demi tambah lahan sawit tuai kritik – 'Hutan akan terancam' dan 'ruang hidup masyarakat menyempit',-1
"Buntut kasus pemerasan penonton DWP, Direktur narkoba Polda Metro dipecat – 'Hasil tes urine negatif, kami tetap diminta membayar untuk bebas'",-1
"'Muka saya rusak' – Enam kasus serangan air keras dalam tiga bulan terakhir di Indonesia, mengapa terus berulang?",-1
Mengapa pemerintah berubah sikap soal PPN 12%?,0
"Prabowo klaim PPN 12% hanya untuk barang mewah – Pesawat jet pribadi, kapal pesiar dan rumah mewah",0
Ancaman PDI-P ungkap korupsi petinggi negara – 'Gertak sambal' atau upaya serius membongkar borok elite politik?,0
"Kasus dugaan korupsi CSR BI, benarkah dana mengalir ke semua anggota Komisi XI DPR?",-1
PPN 12% dan sembilan pungutan baru yang akan menguras dompet kelas pekerja pada 2025 – 'Ini namanya mencetak orang miskin baru',-1
Selebrasi peselancar Olimpiade hingga erupsi Gunung Ruang – 12 foto paling memukau sepanjang 2024,1
"Punahnya pari Jawa, spesies ikan laut pertama yang musnah akibat ulah manusia",-1
Tiga hal yang kita pelajari dalam 20 tahun sejak tsunami Aceh 2004,0
Pemerintah perketat perjalanan dinas luar negeri pejabat – Seperti apa aturannya dan lima hal yang perlu diketahui,1
Kesaksian para korban tumpahan cairan kimia berbahaya soda api di Bandung Barat – 'Rasanya lebih panas dari air mendidih',-1
Kasus hukum petinggi PDIP dan tuduhan partai 'diawut-awut' – Babak baru kejutan politik pada 2025?,0
Peringatan 20 tahun tsunami Aceh: 'Hikmah terbesar dari tsunami adalah perdamaian Indonesia-GAM',0
Shin Tae-yong layak dipecat atau dipertahankan? – 'Laga lawan Australia bakal jadi penentu nasib STY',0
"Menag sebut tak ada suara azan di PIK, betulkah tidak ada masjid di kawasan elite itu?",-1
Tradisi Natal dan Tahun Baru warga keturunan Portugis di Kampung Tugu – 'Ada harga yang harus dibayar kalau kita ingin mempertahankan sesuatu',0
KPK tetapkan Sekjen PDIP Hasto Kristiyanto tersangka kasus dugaan suap dan perintangan kasus,-1
Peringatan 20 tahun tsunami Aceh: Cerita dua penyintas yang memilih tinggal di zona berbahaya – 'Kita sudah enggak takut lagi tinggal di pantai',0
Peringatan 20 tahun tsunami Aceh: Kisah 'bocah ajaib' Martunis Ronaldo bertahan hidup selama 21 hari – 'Saya dikelilingi mayat dan dikira hantu',0
Polemik 'pembatalan' pameran tunggal Yos Suprapto di Galeri Nasional – Lukisan apa saja yang menuai kontroversi dan benarkah pemerintah mengintervensi?,0
"Prabowo berencana maafkan koruptor, mengapa rencana itu disebut upaya memanipulasi hukum?",0
"Kampanye pilkada di rumah ibadah, Bupati Pasaman divonis bersalah lakukan tindak pidana pemilu",-1
Fakta-fakta kasus pembunuhan oleh polisi di Palangkaraya – Bagaimana kronologi versi sopir dan versi polisi?,-1
Sindikat peredaran uang palsu di kampus UIN Makassar – Bagaimana modus operandi dan siapa saja aktor jaringan ini?,-1
Anggota TNI AU bakar istri di Papua – Mengapa kasus kekerasan terhadap perempuan di Papua jarang mencuat ke permukaan?,-1
Terpidana mati kasus narkotika Mary Jane Veloso tiba di Filipina – 'Saya berharap Presiden Marcos memberi grasi',0
"Prabowo Subianto usul pilkada tak langsung, mengapa wacana ini berbahaya bagi demokrasi Indonesia?",0
"Pemerkosa berantai Reynhard Sinaga diserang para tahanan lain di penjara Inggris, apa penyebabnya?",0
'Harusnya gajinya dolar Amerika tapi digaji pakai uang Mauritius' – Derita ABK Indonesia di kapal Taiwan,-1
Kasus pemukulan mahasiswa koas di Palembang bisakah berujung seperti perkara Rafael Alun?,-1
"Belanda pulangkan puluhan benda bersejarah Bali dan Lombok – 'Kalau Indonesia tidak bisa memanfaatkan, lebih baik tetap di Belanda'",0
PDIP pecat Jokowi: Perjalanan Joko Widodo sebagai 'petugas partai' – Dari diusung sebagai wali kota Solo sampai presiden Indonesia,0
PPN 12% untuk daging wagyu sampai pendidikan premium – Apa dampak kenaikan pajak pertambahan nilai?,0
"Lima terpidana mati narkoba Bali Nine 'lega' bisa kembali ke Australia, mengapa Presiden Prabowo menempuh kebijakan itu?",0
Apa itu opsen pajak dan apakah akan membebani masyarakat?,0
"Pilkada DKI dimenangkan Pramono-Rano, Ridwan-Suswono batal gugat ke MK",0
Rencana penghentian impor beras hingga gula dinilai tidak berkelanjutan – 'Saya tidak pernah percaya data kementerian',-1
"'Kado Natal terburuk untuk orang Papua' – Ratusan warga Pegunungan Bintang mengungsi usai pengerahan militer, bagaimana kronologinya?",-1
Jusuf Kalla dan Agung Laksono rebutan kursi ketua Palang Merah Indonesia – Mengapa jabatan PMI jadi incaran?,0
'Saya merayakan kejatuhan Assad' – Kesaksian warga Suriah di Indonesia,0
"Anak muda Batak Toba mengikuti tradisi 'mangongkal holi', apa pentingnya membongkar kubur leluhur?",0
Kenaikan pangkat dan jabatan enam perwira polisi yang terlibat kasus Ferdy Sambo menuai kritik – 'Mencederai rasa keadilan',-1
'Bukan hanya diperlemah tapi ditiadakan' – Kesaksian penyintas pelanggaran HAM berat Rumoh Geudong dan wacana pembubaran KKR Aceh,0
'Bukan musim hujan yang normal' – 24 orang tewas akibat banjir dan longsor di berbagai wilayah,-1
Mengapa selisih Rp2.000 di ongkos bensin ojol bisa guncang perekonomian dan membuat pemerintah batalkan pembatasan BBM bersubsidi?,0
Pemkab Kuningan larang pertemuan tahunan Ahmadiyah – 'Seolah kami maling atau teroris sampai satu desa dikepung polisi',0
Program Makan Bergizi Gratis Prabowo – Rp10.000 dapat menu apa di Medan hingga Papua dan bagaimana kandungan gizinya?,0
‘Mitos’ biodiesel ramah lingkungan – Papua dan Kalimantan berpotensi jadi sasaran utama penggundulan hutan,0
Fakta-fakta anak bunuh ayah dan neneknya di Jaksel – Apa itu parricide?,-1
"Tragedi Kanjuruhan terulang di Guinea, puluhan orang tewas setelah polisi tembakkan gas air mata",-1
"Kepolisian dituduh menangkan calon kepala daerah tertentu, perubahan seperti apa yang dianggap terbaik untuk Polri?",-1
Mengubur mimpi punya tanah di Bali – Warga ‘terjepit’ di tengah perkembangan wisata dan kebutuhan hidup,-1
Bisakah putusan MK membuat KPK berani usut dugaan korupsi di sektor militer 'yang rentan penyelewengan'?,-1
"'Saya tidak mau ada korban lain' – Kasus dugaan pelecehan seksual di Unhas, Satgas PPKS minta dosen terduga pelaku diberhentikan",-1
"Kronologi konflik Pilkada di Puncak Jaya, dari saling serang panah hingga pembakaran rumah",-1
"Empat alasan orang golput di Pilkada Jakarta – ‘Siapa saja pemimpinnya, tak mengubah nasib kami‘",0
"PPN 12% dan tax amnesty akan diberlakukan 2025 – Pajak orang kaya diampuni, 'kelas pekerja dibikin menderita'",-1
'Bumerang buat diri sendiri dan serba salah’ – Apakah orang dengan HIV harus ungkap status saat periksa ke dokter gigi?,0
Tiga alasan mengapa perolehan suara pasangan Dharma-Kun pada Pilkada Jakarta 'di luar prediksi',0
"Pilkada Jakarta: Pramono-Rano klaim kemenangan, apa syarat pilkada satu putaran dan dua putaran?",0
Quick count Pilkada 2024: Jagoan PDIP keok di ‘kandang banteng’ Jateng dan Sumut – Faktor cawe-cawe Jokowi atau apa?,0
Mengapa Yogyakarta tidak gelar pemilihan gubernur – Perlukah perdebatan pilkada langsung di Yogya dibuka kembali?,0
Quick count Pilkada 2024 dan hal-hal yang perlu diketahui seputar pemilihan kepala daerah,0
Teka-teki kematian calon gubernur Maluku Utara Benny Laos – Apa saja yang sudah diketahui sejauh ini?,0
Pilkada serentak diwarnai tuduhan bagi-bagi uang – 'Penipu kecil tidak ingin beri suara gratis kepada penipu besar',-1
Kebijakan impor gula enam mendag era Jokowi – Apa yang terjadi saat Tom Lembong menjabat?,0
"Kerangkeng manusia di Langkat: Eks Bupati Terbit Rencana Perangin-angin dihukum empat tahun penjara, MA batalkan vonis bebas",-1
Presiden Prabowo beri dukungan ke calon kepala daerah – ‘Etika berpolitik seharusnya lebih dari sekadar mengikuti pasal’,0
"Gubernur Bengkulu diduga 'peras' anak buah hingga Rp7 miliar untuk ongkosi pilkada, mengapa tidak didiskualifikasi?",-1
Polisi tetapkan 24 tersangka sindikat judol Komdigi – Bagaimana modus operandi dan apa peran mereka?,-1
'Terima kasih semuanya yang sudah mendukung' – Guru Supriyani divonis bebas pada peringatan Hari Guru,1
Apakah teknologi bisa selamatkan penduduk dari tanah longsor?,0
Fakta-fakta polisi tembak polisi di Solok Selatan diduga terkait tambang ilegal,-1
"Pilkada Jakarta: Warga miskin kota pilih coblos semua cagub – ‘Kami memang bodoh, tapi jangan dibodoh-bodohi’",0
Pimpinan KPK 2024-2029 – Siapa mereka dan mengapa pegiat antikorupsi menyebut pemilihan ini sebagai 'basa-basi'?,0
"Presiden Prabowo tahan anggaran infrastruktur, bagaimana nasib proyek IKN?",0
Said Didu dilaporkan ke polisi usai kritik Proyek Strategis Nasional – Apa itu PIK 2 dan apa saja polemik di baliknya?,-1
"Video,
Melawan narasi anti-pemimpin perempuan di Aceh – 'Kalau perempuan jadi pemimpin, rusak negara ini'
, Durasi 23,11",0
‘Mereka yang banyak bicara itu tidak kena dampaknya’ – ‘Hidup dan mati’ di wilayah investasi Morowali di tengah minimnya wewenang gubernur dan bupati,0
Kasus pengeroyokan di Sampang berujung kematian pendukung calon bupati – Apa motif di balik insiden itu?,-1
"Video,
Pilkada 2024: PDIP vs Jokowi di kandang banteng
, Durasi 6,21",0
Warga asli Papua pesimistis pilkada bisa cegah potensi buruk food estate di Merauke – ‘Percuma kami mengadu ke calon kepala daerah’,0
Fakta-fakta kasus Ivan Sugianto: Dari suruh siswa SMA 'menggonggong' hingga rekening diblokir PPATK karena terindikasi terlibat judi online,-1
"Indonesia dapat pendanaan Rp20,18 triliun untuk energi bersih – Apa itu pendanaan hijau yang jadi tema utama COP29?",1
"PPN naik jadi 12% mulai 2025, apa dampaknya pada daya beli masyarakat?",-1
"Pilkada Aceh: Perempuan dibilang ‘haram’ jadi pemimpin, syariat atau politik praktis?",0
"BPJS Kesehatan terancam tekor Rp20 triliun dan gagal bayar klaim, kenaikan iuran jadi ‘keniscayaan’",-1
Mengapa pesawat dilarang terbang saat gunung meletus? – Kisah pesawat British Airways selamat dari letusan Gunung Galunggung,1
Presiden Prabowo janji 'akan menjaga kedaulatan' setelah pernyataan bersama Indonesia-China soal Laut China Selatan dianggap analis sebagai blunder dan kemunduran,0
"China bantu Prabowo ongkosi makan bergizi gratis, tapi 'tidak ada makan siang gratis' - Apa 'timbal balik' yang diminta China?",0
Aktivitas Gunung Lewotobi Laki-Laki masih tinggi – Rute penerbangan Bali dan Lombok banyak dibatalkan,-1
Fenomena meniru taktik kampanye Pilpres di Pilkada 2024 – ‘Tentu kami mengapitalisasi euforia kemenangan Prabowo-Gibran’,0
"Kronologi serangan ‘brutal’ TNI terhadap penduduk desa di Deli Serdang – Warga mengaku 'diseret, dihajar, hingga ditodong pistol'",-1
Cara menumpas DBD: Nyamuk jantan dibuat tuli agar sulit berkembang biak,1
Pilkada rasa pilpres – Pertarungan ‘mati-matian’ PDIP melawan pengaruh Jokowi di kandang banteng,0
Apakah India bangun fasilitas mata-mata di pulau sebelah barat Indonesia?,-1
Apakah kemenangan Trump akan picu perang dagang baru?,-1
"Sadbor ditangkap, tapi sejumlah artis tidak diproses hukum – Benarkah polisi tebang pilih menangkap pelaku judi online?",-1
Cara anak muda Mentawai menjaga tradisi – ‘Kami bukan orang-orang terbelakang’,0
