News_Data,1st Annotator,2nd Annotator,3rd Annotator,Voting Result,Final Take,Labelling
"Jakarta, CNBC Indonesia - Presiden Korea Selatan Lee Jae Myung punya permintaan khusus pada pimpinan China Xi Jinping. Dia ingin bantuan menghadapi negara tetangganya, Korea Utara. Pertemuan keduanya terjadi di Korea Selatan, dalam pertemuan tingkat tinggi pemimpin Asia Pasifik di Gyeongju. Ini juga jadi pertama kalinya XiÂ mengunjungi Korsel setelah 11 tahun. Lee berupaya mengurangi ketegangan dengan Korea Utara setelah duduk jadi presiden pada Juni lalu. Selain juga mengupayakan perkuatan hubun",Neutral,Neutral,Neutral,Neutral,Neutral,0
"Jakarta, CNBC Indonesia - Di seluruh Jepang, para pemilik bisnis yang menua kini dihadapkan pada dilema besar, yakni minimnya ahli waris yang mau meneruskan usaha keluarga, serta beban pajak warisan yang tinggi. Kondisi ini membuat banyak pelaku usaha mulai mempertimbangkan opsi yang dulu dianggap tabu - menjual perusahaan mereka ke investor private equity (PE). Mengutip CNBCÂ International, fenomena tersebut kini menjadi pemicu ledakan aktivitas private equity di Negeri Sakura. Menurut Bain & Co",Neutral,Negative,Positive,TIED,Neutral,0
"Badan Meteorologi, Klimatologi, dan Geofisika (BMKG) mengungkapkan adanya potensi fenomena La Nina akan terjadi di Indonesia. Kepala BMKGÂ Dwikorita Karnawati mengatakan, La Nina lemah diprediksi akan terjadi hingga tahun depan.Â (Tangkapan Layar Youtube/Info BMKG) ""BMKG juga mendeteksi sejak bulan November hingga diprediksi sampai Desember (2025), Januari, Februari (2026) terdeteksi adanya La Nina lemah dipengaruhi perbedaan suhu di Samudera Pasifik terhadap kepulauan Indonesia,"" kata Dwikorita d",Neutral,Negative,Neutral,Neutral,Neutral,0
"Jakarta, CNBC Indonesia - Indonesia ternyata menyimpan obat kuat untuk pria. Dari pegunungan, hutan hingga dasar laut menyimpan bahan-bahan untuk meningkatkan staminaÂ hingga keseimbangan hormon. Berikut rangkuman CNBC Indonesia soal bahan-bahan obat kuat pria dan bisa ditemui di Indonesia: Akar maca dapat ditemui di dataran tinggi 1.800-2.500 mdpl. Khusus di Indonesia, Anda dapat menemukannya seperti di Dieng Jawa Tengah dan Batur Bali. Food Research International (2020) menuliskan maca bisa men",Neutral,Positive,Neutral,Neutral,Neutral,0
"Jakarta, CNBCÂ Indonesia - Menteri Pertanian (Mentan) Amran SulaimanÂ  bersama Ketua MPR RI Ahmad Muzani meninjau kios pupuk bersubsidi di Kabupaten Jember, Jawa Timur (1/11/2025).Â Muzani dan Mentan Amran berdialog langsung dengan petani serta pengecer pupuk untuk memastikan kebijakan pemerintah berjalan sesuai arahan Presiden PrabowoÂ Subianto. Dalam kunjungan tersebut diungkapkan, petani bahagia setelah kebijakan penurunan harga pupuk bersubsidi sebesar 20% benar-benar diterapkan di lapangan. Has",Positive,Neutral,Positive,Positive,Positive,1
"Jakarta, CNBC Indonesia - Bunuh diri kini menjadi penyebab kematian tertinggi di antara warga Korea Selatan berusia 40-an. Tekanan finansial yang meningkat serta ekspektasi sosial dan budaya disebut menjadi faktor utama di balik tren mengkhawatirkan ini. Mengutip Korea JoongAng Daily, data terbaru menunjukkan, sepanjang tahun lalu terdapat 2.817 kasus bunuh diri di kelompok usia tersebut, setara dengan sekitar 36,2 kasus per 100.000 orang. Angka ini mencakup 26% dari total kematian di kalangan u",Negative,Negative,Negative,Negative,Negative,-1
"Jakarta, CNBCÂ Indonesia â€” Sekretaris Jenderal PDI Perjuangan (PDIP) Hasto Kristiyanto mengungkapkan bahwa Ketua Umum PDIP sekaligus Presiden ke-5 RI, Megawati Soekarnoputri, sejak awal sempat mempertanyakan urgensi pembangunan Kereta Cepat Jakarta-Bandung atau Whoosh. Hasto menyebut Megawati lebih menekankan pentingnya proyek yang langsung menyentuh kebutuhan rakyat, seperti pendidikan, irigasi, dan penyediaan pupuk bagi petani. ""Ya kalau kita lihat, kemarin kami laporkan kepada Ibu Megawati Soe",Neutral,Neutral,Negative,Neutral,Neutral,0
"Jakarta, CNBC IndonesiaÂ â€”Â Mobil mewah pejabat di Indonesia kerap menjadi sorotan masyarakat. Hal ini mengingatkan pada teladan lama dari Menteri Keuangan era Orde Baru, Mar'ie Muhammad. Sejarah mencatat, sosok yang dijuluki Mr. Clean itu secara sukarela memilih menggunakan mobil pribadi yang sudah tua ketimbang mobil dinas pemerintah. Bahkan, keputusan itu pernah membuatnya tidak bisa masuk Istana Negara karena dikira bukan pejabat. Bagaimana ceritanya? Cerita tersebut terjadi pada 1996. Saat it",Neutral,Negative,Negative,Negative,Negative,-1
"Jakarta, CNBC Indonesia â€”Â Perjalanan Indeks Harga Saham Gabungan (IHSG) pada bulan Oktober 2025 masih mencatatkan penguatan. Kenaikan IHSG pada bulan tersebut memperpanjang penguatan IHSG selama empat bulan beruntun dari Juli hingga Oktober 2025. Sayangnya IHSG bisa berpotensi melemah pada bulan November jika melihatÂ rekam jejak yang mirip pada pergerakan tahun 2017 dan 2021. Pada tahun 2017 dan 2021, IHSG mencatatkan kenaikan yang sama dengan tahun 2025 yakni dari Juli ke Oktober. Namun pada pe",Neutral,Positive,Neutral,Neutral,Neutral,0
"Jakarta, CNBC Indonesia - Bank investasi global Morgan Stanley memperkirakan harga emas bisa mencapai US$4.500 per ounce (sekitar Rp73 juta, kurs Rp16.200 per dolar AS) pada pertengahan 2026. Proyeksi ini didorong oleh meningkatnya permintaan fisik dari bank sentral dan dana investasi berbasis emas (exchange-traded funds/ETF) di tengah ketidakpastian ekonomi global. ""Pergerakan harga emas belakangan ini memang sudah masuk zona overbought berdasarkan indikator Relative Strength Index (RSI), tetap",Neutral,Neutral,Neutral,Neutral,Neutral,0
"Jakarta, CNBC Indonesia - Penerbangan maskapai JetBlue Airways mengalami insiden setelah pesawatnya mendadak kehilangan ketinggian sekitar 100 kaki atau 30 meter. Kejadian itu terjadi hanya dalam waktu tujuh detik, yang membuat 15 orang harus dilarikan ke rumah sakit. Menurut laporan CNN International, peristiwa itu memaksa pilot melakukan pendaratan darurat di Bandara Internasional Tampa, Florida, Amerika Serikat.   Penerbangan dengan nomor 1230 itu sedang beranjak dari Cancun Meksiko menuju ke",Negative,Negative,Neutral,Negative,Negative,-1
"Jakarta, CNBC Indonesia -Â PemerintahÂ kembali membuka program pemaganganÂ nasional batch 2. Sejauh ini, menurut KemenkoÂ Perekonomian,Â tercatat sudah ada 1.942 perusahaan yang mendaftar sebagai penyedia program magang, lewat situs Maganghub. Program Pemagangan Nasional Lulusan Perguruan Tinggi itu diikuti oleh perusahaan, instansi pemerintah dan atau lembaga negara independen yang memenuhi syarat. Perusahaan yang mengikuti program tersebut bisa langsung melakukan pembinaan pada lulusan perguruan ti",Neutral,Positive,Neutral,Neutral,Neutral,0
"Ribuan mahasiswa dari berbagai penjuru Serbia berkumpul di Novi Sad pada Jumat (31/10/2025) untuk memperingati satu tahun runtuhnya atap stasiun kereta api yang menewaskan 16 orang pada November lalu.Â (REUTERS/Djordje Kojadinovic) Massa tampak membawa suar dan mengibarkan bendera Serbia, menciptakan suasana penuh semangat nasional.Â (REUTERS/Alkis Konstantinidis) Aksi tersebut berkembang menjadi demonstrasi besar, dengan para petani yang mengendarai traktor, pengendara sepeda motor, dan pesepeda",Neutral,Neutral,Positive,Neutral,Neutral,0
"Jakarta, CNBC Indonesia - Indonesia bersiap menghadapi aktivitas La Nina dan aktivitas badai Seroja dalam beberapa tahun ke depan. Badan Meteorologi, Klimatologi, dan Geofisika (BMKG) memprediksi aktivitas tersebut bakal terjadi selama periode November 2025 hingga Maret 2026 mendatang. Kepala Badan Meteorologi, Klimatologi, dan Geofisika (BMKG)Â Dwikorita Karnawati menjelaskan pihaknya mendeteksi adanya potensi La Nina lemah. Aktivitas ini dipengaruhi karena adanya perbedaan suhu di Samudera Pasi",Neutral,Negative,Neutral,Neutral,Neutral,0
"Jakarta, CNBC Indonesia - Badai Melissa menyapu Jamaica dengan kekuatan yang besar dan menjadi yang paling kuat sepanjang sejarah modern negara di kepulauan Karibia tersebut.Â Mengutip BBC, badai Melissa sekarang menjadi badai Kategori 4, pertama kali menghantam pantai selatan pulau itu dengan kecepatan angin maksimum 295 km/jam. Kecepatan tersebut membuat badai Melissa menjadi yang terkuat di bumi sepanjang tahun ini. Bahkan kecepatan tersebut melebihi kecepatan Badai Katrina tahun 2005, salah s",Neutral,Negative,Neutral,Neutral,Neutral,0
"Jakarta, CNBC Indonesia - Indonesia merupakan negara yang memiliki kerentanan tinggi terhadap bencana, mulai dari gempa baik tektonik dan vulkanik. Hingga bencana hidrometeorologi, seperti banjir dan longsor. Seperti diketahui, Tanah Air terletak di zona pergerakan lempeng, dan sudah jadi pengetahuan umum merupakan bagian dari Cincin Api Pasifik alias Ring of Fire. Bahkan, Indonesia juga dikepung zona-zona sumber gempa besar alias megathrust. Di mana, menurut Badan Meteorologi, Klimatologi, dan",Neutral,Negative,Neutral,Neutral,Neutral,0
"Jakarta, CNBC Indonesia - Rencana kenaikan iuran BPJS Kesehatan dipastikan tidak akan dilakukan. Setidaknya hingga pertengahan tahun 2026 mendatang. ""Sampai tahun depan sepertinya belum, at least sampai pertengahan tahun depan ya,"" ujar Menteri Keuangan Purbaya Yudhi Sadewa di kantor Kementerian Keuangan, Jakarta, dikutip Sabtu (1/11/2025). Pemerintah memutuskan ini setelah menambah dana operasional sebesar Rp 20 triliun untuk BPJS Kesehatan pada tahun depan. Dengan begitu, anggaran BPJS Kesehat",Neutral,Positive,Neutral,Neutral,Neutral,0
"Jakarta, CNBC Indonesia - KB Bank mencatatkan kinerja keuangan yang solid hingga kuartal III-2025. KB Bank berhasil membukukan laba bersih non konsolidasi sebesar Rp265 miliar, berbalik arah dari posisi rugi Rp2,73 triliun pada periode yang sama tahun sebelumnya. Pencapaian ini menandai keberlanjutan transformasi yang dijalankan KB Bank untuk memperkuat fundamental dan menciptakan pertumbuhan yang sehat serta berkelanjutan. Pertumbuhan kredit menjadi salah satu pendorong utama kinerja positif te",Positive,Positive,Positive,Positive,Positive,1
"Jakarta, CNBC Indonesia -Â Transmart kembali menggelar pesta diskonÂ Transmart Full Day Sale, dimana pengunjung bisa mendapatkan berbagai produk elektronik dengan harga bersahabat. Pertama Polytron AC Split 1 PK dengan harga Rp 3.359.200 dari harga normal Rp 4.549.000. Untuk pembelian produk ini pelanggan bisa mendapatkan gratis pipa breket instalasi AC. Ada juga Polytron Fridge SBS 436L yang dibanderol dengan harga Rp 6.879.200 dari harga normal Rp 9.299.000. Sementara untuk produk televisi, ada",Neutral,Positive,Neutral,Neutral,Neutral,0
"Jakarta, CNBC Indonesia - Penyakit langka metachromatic leukodystrophy (MLD) disebut punya obat dengan harga termahal. Harga satu dosisnya mencapai US$4,25 juta atau sekitar Rp 70,5 miliar. Obat untuk MLD sendiri bernama Lenmeldy dari Kyowa Kirin. Selain MLD, obat tersebut juga bisa untuk penyakit langka karena metabolisme bawaan. MLD disebut sangat langka, dengan Cleveland Clinic mencatat hanya 1:40 ribu masyarakat di Amerika Serikat (AS) yang menderita penyakit tersebut. Namun MLD akan lebih u",Neutral,Neutral,Neutral,Neutral,Neutral,0
"Jakarta, CNBC Indonesia - Belum lama ini, pengusaha tekstil dan produk tekstil (TPT) yang tergabung dalam Asosiasi Produsen Serat dan Benang Filamen Indonesia (APSyFI) menyurati Menteri Keuangan (Menkeu) Purbaya Yudhi Sadewa. Isinya menyoroti industri tekstil dan upaya menyelamatkannya. Surat itu tertanggal 10 Oktober 2025 dan ditandatangani oleh Ketua Umum APSyFIÂ Redma Gita Wirawasta. Dalam surat disebutkan soal kebutuhan hubungan pemerintah dan pelaku usaha untuk mendukung target pertumbuhan e",Neutral,Neutral,Neutral,Neutral,Neutral,0
"Jakarta, CNBCÂ Indonesia â€” Sekretaris Jenderal PDI Perjuangan (PDIP) Hasto Kristiyanto mengungkapkan bahwa Ketua Umum PDIP sekaligus Presiden ke-5 RI, Megawati Soekarnoputri, sejak awal sempat mempertanyakan urgensi pembangunan Kereta Cepat Jakarta-Bandung atau Whoosh. Hasto menyebut Megawati lebih menekankan pentingnya proyek yang langsung menyentuh kebutuhan rakyat, seperti pendidikan, irigasi, dan penyediaan pupuk bagi petani. ""Ya kalau kita lihat, kemarin kami laporkan kepada Ibu Megawati Soe",Neutral,Neutral,Negative,Neutral,Neutral,0
"Jakarta, CNBC IndonesiaÂ â€”Â Mobil mewah pejabat di Indonesia kerap menjadi sorotan masyarakat. Hal ini mengingatkan pada teladan lama dari Menteri Keuangan era Orde Baru, Mar'ie Muhammad. Sejarah mencatat, sosok yang dijuluki Mr. Clean itu secara sukarela memilih menggunakan mobil pribadi yang sudah tua ketimbang mobil dinas pemerintah. Bahkan, keputusan itu pernah membuatnya tidak bisa masuk Istana Negara karena dikira bukan pejabat. Bagaimana ceritanya? Cerita tersebut terjadi pada 1996. Saat it",Neutral,Negative,Negative,Negative,Negative,-1
"Jakarta, CNBC Indonesia â€”Â Perjalanan Indeks Harga Saham Gabungan (IHSG) pada bulan Oktober 2025 masih mencatatkan penguatan. Kenaikan IHSG pada bulan tersebut memperpanjang penguatan IHSG selama empat bulan beruntun dari Juli hingga Oktober 2025. Sayangnya IHSG bisa berpotensi melemah pada bulan November jika melihatÂ rekam jejak yang mirip pada pergerakan tahun 2017 dan 2021. Pada tahun 2017 dan 2021, IHSG mencatatkan kenaikan yang sama dengan tahun 2025 yakni dari Juli ke Oktober. Namun pada pe",Neutral,Positive,Neutral,Neutral,Neutral,0
"Jakarta, CNBC Indonesia - Bank investasi global Morgan Stanley memperkirakan harga emas bisa mencapai US$4.500 per ounce (sekitar Rp73 juta, kurs Rp16.200 per dolar AS) pada pertengahan 2026. Proyeksi ini didorong oleh meningkatnya permintaan fisik dari bank sentral dan dana investasi berbasis emas (exchange-traded funds/ETF) di tengah ketidakpastian ekonomi global. ""Pergerakan harga emas belakangan ini memang sudah masuk zona overbought berdasarkan indikator Relative Strength Index (RSI), tetap",Neutral,Negative,Neutral,Neutral,Neutral,0
"Jakarta, CNBC Indonesia - Penerbangan maskapai JetBlue Airways mengalami insiden setelah pesawatnya mendadak kehilangan ketinggian sekitar 100 kaki atau 30 meter. Kejadian itu terjadi hanya dalam waktu tujuh detik, yang membuat 15 orang harus dilarikan ke rumah sakit. Menurut laporan CNN International, peristiwa itu memaksa pilot melakukan pendaratan darurat di Bandara Internasional Tampa, Florida, Amerika Serikat.   Penerbangan dengan nomor 1230 itu sedang beranjak dari Cancun Meksiko menuju ke",Negative,Negative,Neutral,Negative,Negative,-1
"Catatan: Artikel ini merupakan opini pribadi penulis dan tidak mencerminkan pandangan Redaksi CNBCIndonesia.com  Pekan lalu, saya bersama Prof. Yoo Taek Lee selaku Dekan International Schools dari Univesitas Woosong Korea Selatan melakukan audiensi dengan Pemerintah Provinsi DKI Jakarta. Salah satu hal menarik dalam pertemuan tersebut adalah keseriusan pemprov untuk mewujudkan Jakarta sebagai Kota Global - sebuah visi yang tidak hanya berbicara tentang infrastruktur, tetapi juga tentang manusia",Positive,Positive,Neutral,Positive,Positive,1
"Jakarta, CNBC Indonesia- Bank Ina Perdana disebut Direktur Komersial Banking Bank Ina Perdana, Dewi K. Prodjohartono terus mengembangkan ekosistem digital terkait Financial Supply Chain Management (FSCM) melalui platform pembiayaan berbasis rantai pasok baik untuk supplier maupun distributor sehingga bisa menjangkau nasabah UMKM maupun korporasi. Berkat layanan digital ini, Bank Ina bisa menyalurkan pembiayaan dari petani, pengepul hingga korporasi sehingga skema pembiayaan bisa meningkatkan kin",Positive,Positive,Positive,Positive,Positive,1
"Jakarta, CNBCÂ Indonesia -Â Ribuan pekerja menjadi korban pemutusan hubungan kerja (PHK) di perusahaan teknologi. Berdasarkan data Layoffs.fyi, sebanyak 218 perusahaan teknologi di AS telah memutus kerja sebanyak 112.732 karyawan sepanjang 2025 dan masih berlanjut. Amazon mengumumkan dalam sebuah pesan kepada karyawannya pada Selasa (28/10/2025), mereka akan mengurangi tenaga kerja korporatnya sekitar 14.000 peran pekerjaan dalam organisasi. Para karyawan yang terdampak ditawarkan waktu untuk menc",Neutral,Negative,Neutral,Neutral,Neutral,0
"Jakarta, CNBC Indonesia - Badan Meteorologi, Klimatologi, dan Geofisika (BMKG) memperingatkan, puncak pertama musim hujan agan segera mulai. Kepala BMKG, Dwikorita Karnawati mengatakan musim hujan di beberapa wilayah RI sudah mulai di bulan September dan Oktober lalu, kemudian ada yang akan baru mulai di bulan November. Dalam beberapa hari terakhir, kata dia, hujan dengan intensif sedang hingga lebat melanda sebagian besar wilayah Jawa bagian Barat dan Tengah, meliputi Banten, DKI Jakarta, Jawa",Neutral,Neutral,Neutral,Neutral,Neutral,0
"Jakarta, CNBC Indonesia - Liburan Natal dan Tahun Baru (Nataru) identik dengan pulang kampung atau pergi ke luar kota. Sebelum bepergian, ada baiknya menyiapkan barang-barang yang akan dibawa. Jika ingin membawa barang yang cukup banyak tentu butuh koper untuk memuatnya bukan? Dengan menggunakan koper, barang pun bisa tetap rapi dan terlihat lebih terorganisasi. Oleh sebab itu, untuk liburan yang mumpuni, pastikan menggunakan koper yang tahan banting dengan kapasitas sesuai. Bagi yang belum memi",Neutral,Neutral,Neutral,Neutral,Neutral,0
"Jakarta, CNBC Indonesia - Badan Meteorologi, Klimatologi, dan Geofisika (BMKG) mengungkapkan kapan La Nina akan terjadi di Indoensia. Kepala Badan Meteorologi, Klimatologi, dan Geofisika (BMKG), Dwikorita Karnawati memprediksi La Nina lemah akan terjadi hingga tahun depan. ""BMKG juga mendeteksi sejak bulan November hingga diprediksi sampai Desember (2025), Januari, Februari (2026) terdeteksi adanya La Nina lemah dipengaruhi perbedaan suhu di Samudera Pasifik terhadap kepulauan Indonesia,"" kata D",Neutral,Negative,Neutral,Neutral,Neutral,0
